Filepath,transit_time
/data/LASCO_C2_FITS/ICME_092_20001002_202600_22077961.fts,54
/data/LASCO_C2_FITS/ICME_092_20001002_202600_22077959.fts,54
/data/LASCO_C2_FITS/ICME_092_20001002_202600_22077960.fts,54
/data/LASCO_C2_FITS/ICME_092_20001002_202600_22077957.fts,54
/data/LASCO_C2_FITS/ICME_092_20001002_202600_22077954.fts,54
/data/LASCO_C2_FITS/ICME_092_20001002_202600_22077953.fts,54
/data/LASCO_C2_FITS/ICME_093_20001025_082600_22079523.fts,72
/data/LASCO_C2_FITS/ICME_093_20001025_082600_22079522.fts,72
/data/LASCO_C2_FITS/ICME_093_20001025_082600_22079524.fts,72
/data/LASCO_C2_FITS/ICME_093_20001025_082600_22079520.fts,72
/data/LASCO_C2_FITS/ICME_093_20001025_082600_22079521.fts,72
/data/LASCO_C2_FITS/ICME_093_20001025_082600_22079519.fts,72
/data/LASCO_C2_FITS/ICME_094_20001103_182600_22079984.fts,62
/data/LASCO_C2_FITS/ICME_094_20001103_182600_22079980.fts,62
/data/LASCO_C2_FITS/ICME_094_20001103_182600_22079981.fts,62
/data/LASCO_C2_FITS/ICME_094_20001103_182600_22079983.fts,62
/data/LASCO_C2_FITS/ICME_094_20001103_182600_22079982.fts,62
/data/LASCO_C2_FITS/ICME_095_20001108_230600_22080375.fts,52
/data/LASCO_C2_FITS/ICME_095_20001108_230600_22080373.fts,52
/data/LASCO_C2_FITS/ICME_096_20001124_153000_22081394.fts,37
/data/LASCO_C2_FITS/ICME_096_20001124_153000_22081396.fts,37
/data/LASCO_C2_FITS/ICME_096_20001124_153000_22081395.fts,37
/data/LASCO_C2_FITS/ICME_096_20001124_153000_22081398.fts,37
/data/LASCO_C2_FITS/ICME_096_20001124_153000_22081397.fts,37
/data/LASCO_C2_FITS/ICME_097_20001125_013200_22081428.fts,75
/data/LASCO_C2_FITS/ICME_097_20001125_013200_22081425.fts,75
/data/LASCO_C2_FITS/ICME_097_20001125_013200_22081427.fts,75
/data/LASCO_C2_FITS/ICME_097_20001125_013200_22081423.fts,75
/data/LASCO_C2_FITS/ICME_097_20001125_013200_22081424.fts,75
/data/LASCO_C2_FITS/ICME_098_20001218_115000_22082811.fts,103
/data/LASCO_C2_FITS/ICME_098_20001218_115000_22082809.fts,103
/data/LASCO_C2_FITS/ICME_098_20001218_115000_22082810.fts,103
/data/LASCO_C2_FITS/ICME_098_20001218_115000_22082808.fts,103
/data/LASCO_C2_FITS/ICME_099_20010110_005400_22084421.fts,72
/data/LASCO_C2_FITS/ICME_099_20010110_005400_22084422.fts,72
/data/LASCO_C2_FITS/ICME_099_20010110_005400_22084423.fts,72
/data/LASCO_C2_FITS/ICME_099_20010110_005400_22084424.fts,72
/data/LASCO_C2_FITS/ICME_099_20010110_005400_22084420.fts,72
/data/LASCO_C2_FITS/ICME_100_20010120_213000_22084890.fts,60
/data/LASCO_C2_FITS/ICME_100_20010120_213000_22084889.fts,60
/data/LASCO_C2_FITS/ICME_100_20010120_213000_22084891.fts,60
/data/LASCO_C2_FITS/ICME_100_20010120_213000_22084893.fts,60
/data/LASCO_C2_FITS/ICME_100_20010120_213000_22084892.fts,60
/data/LASCO_C2_FITS/ICME_101_20010128_155400_22085422.fts,63
/data/LASCO_C2_FITS/ICME_101_20010128_155400_22085423.fts,63
/data/LASCO_C2_FITS/ICME_101_20010128_155400_22085425.fts,63
/data/LASCO_C2_FITS/ICME_101_20010128_155400_22085420.fts,63
/data/LASCO_C2_FITS/ICME_101_20010128_155400_22085424.fts,63
/data/LASCO_C2_FITS/ICME_101_20010128_155400_22085421.fts,63
/data/LASCO_C2_FITS/ICME_102_20010215_135400_22086631.fts,106
/data/LASCO_C2_FITS/ICME_102_20010215_135400_22086632.fts,106
/data/LASCO_C2_FITS/ICME_102_20010215_135400_22086633.fts,106
/data/LASCO_C2_FITS/ICME_102_20010215_135400_22086630.fts,106
/data/LASCO_C2_FITS/ICME_102_20010215_135400_22086635.fts,106
/data/LASCO_C2_FITS/ICME_102_20010215_135400_22086634.fts,106
/data/LASCO_C2_FITS/ICME_103_20010228_145000_22087824.fts,67
/data/LASCO_C2_FITS/ICME_103_20010228_145000_22087826.fts,67
/data/LASCO_C2_FITS/ICME_103_20010228_145000_22087827.fts,67
/data/LASCO_C2_FITS/ICME_103_20010228_145000_22087823.fts,67
/data/LASCO_C2_FITS/ICME_103_20010228_145000_22087825.fts,67
/data/LASCO_C2_FITS/ICME_103_20010228_145000_22087828.fts,67
/data/LASCO_C2_FITS/ICME_104_20010316_035000_22088910.fts,78
/data/LASCO_C2_FITS/ICME_104_20010316_035000_22088909.fts,78
/data/LASCO_C2_FITS/ICME_104_20010316_035000_22088913.fts,78
/data/LASCO_C2_FITS/ICME_104_20010316_035000_22088912.fts,78
/data/LASCO_C2_FITS/ICME_104_20010316_035000_22088911.fts,78
/data/LASCO_C2_FITS/ICME_104_20010316_035000_22088908.fts,78
/data/LASCO_C2_FITS/ICME_105_20010324_205000_22089527.fts,52
/data/LASCO_C2_FITS/ICME_105_20010324_205000_22089522.fts,52
/data/LASCO_C2_FITS/ICME_105_20010324_205000_22089524.fts,52
/data/LASCO_C2_FITS/ICME_105_20010324_205000_22089518.fts,52
/data/LASCO_C2_FITS/ICME_105_20010324_205000_22089525.fts,52
/data/LASCO_C2_FITS/ICME_105_20010324_205000_22089523.fts,52
/data/LASCO_C2_FITS/ICME_105_20010324_205000_22089520.fts,52
/data/LASCO_C2_FITS/ICME_105_20010324_205000_22089521.fts,52
/data/LASCO_C2_FITS/ICME_106_20010325_170600_22089580.fts,48
/data/LASCO_C2_FITS/ICME_106_20010325_170600_22089584.fts,48
/data/LASCO_C2_FITS/ICME_106_20010325_170600_22089585.fts,48
/data/LASCO_C2_FITS/ICME_106_20010325_170600_22089583.fts,48
/data/LASCO_C2_FITS/ICME_106_20010325_170600_22089582.fts,48
/data/LASCO_C2_FITS/ICME_106_20010325_170600_22089581.fts,48
/data/LASCO_C2_FITS/ICME_107_20010328_125000_22089780.fts,59
/data/LASCO_C2_FITS/ICME_107_20010328_125000_22089776.fts,59
/data/LASCO_C2_FITS/ICME_107_20010328_125000_22089779.fts,59
/data/LASCO_C2_FITS/ICME_107_20010328_125000_22089777.fts,59
/data/LASCO_C2_FITS/ICME_107_20010328_125000_22089778.fts,59
/data/LASCO_C2_FITS/ICME_108_20010329_102600_22089843.fts,59
/data/LASCO_C2_FITS/ICME_108_20010329_102600_22089840.fts,59
/data/LASCO_C2_FITS/ICME_108_20010329_102600_22089838.fts,59
/data/LASCO_C2_FITS/ICME_108_20010329_102600_22089842.fts,59
/data/LASCO_C2_FITS/ICME_108_20010329_102600_22089839.fts,59
/data/LASCO_C2_FITS/ICME_108_20010329_102600_22089841.fts,59
/data/LASCO_C2_FITS/ICME_109_20010402_220600_22090161.fts,40
/data/LASCO_C2_FITS/ICME_109_20010402_220600_22090160.fts,40
/data/LASCO_C2_FITS/ICME_109_20010402_220600_22090162.fts,40
/data/LASCO_C2_FITS/ICME_109_20010402_220600_22090158.fts,40
/data/LASCO_C2_FITS/ICME_109_20010402_220600_22090159.fts,40
/data/LASCO_C2_FITS/ICME_110_20010405_170600_22090347.fts,47
/data/LASCO_C2_FITS/ICME_110_20010405_170600_22090344.fts,47
/data/LASCO_C2_FITS/ICME_110_20010405_170600_22090348.fts,47
/data/LASCO_C2_FITS/ICME_110_20010405_170600_22090346.fts,47
/data/LASCO_C2_FITS/ICME_110_20010405_170600_22090343.fts,47
/data/LASCO_C2_FITS/ICME_110_20010405_170600_22090345.fts,47
/data/LASCO_C2_FITS/ICME_111_20010406_193000_22090419.fts,39
/data/LASCO_C2_FITS/ICME_111_20010406_193000_22090421.fts,39
/data/LASCO_C2_FITS/ICME_111_20010406_193000_22090422.fts,39
/data/LASCO_C2_FITS/ICME_111_20010406_193000_22090418.fts,39
/data/LASCO_C2_FITS/ICME_111_20010406_193000_22090420.fts,39
/data/LASCO_C2_FITS/ICME_112_20010410_053000_22090664.fts,31
/data/LASCO_C2_FITS/ICME_112_20010410_053000_22090663.fts,31
/data/LASCO_C2_FITS/ICME_112_20010410_053000_22090661.fts,31
/data/LASCO_C2_FITS/ICME_112_20010410_053000_22090662.fts,31
/data/LASCO_C2_FITS/ICME_112_20010410_053000_22090665.fts,31
/data/LASCO_C2_FITS/ICME_113_20010411_133200_22090752.fts,41
/data/LASCO_C2_FITS/ICME_113_20010411_133200_22090757.fts,41
/data/LASCO_C2_FITS/ICME_113_20010411_133200_22090754.fts,41
/data/LASCO_C2_FITS/ICME_113_20010411_133200_22090751.fts,41
/data/LASCO_C2_FITS/ICME_113_20010411_133200_22090756.fts,41
/data/LASCO_C2_FITS/ICME_113_20010411_133200_22090753.fts,41
/data/LASCO_C2_FITS/ICME_113_20010411_133200_22090755.fts,41
/data/LASCO_C2_FITS/ICME_114_20010415_140600_22091032.fts,57
/data/LASCO_C2_FITS/ICME_114_20010415_140600_22091031.fts,57
/data/LASCO_C2_FITS/ICME_115_20010418_023000_22091207.fts,84
/data/LASCO_C2_FITS/ICME_115_20010418_023000_22091208.fts,84
/data/LASCO_C2_FITS/ICME_115_20010418_023000_22091211.fts,84
/data/LASCO_C2_FITS/ICME_115_20010418_023000_22091210.fts,84
/data/LASCO_C2_FITS/ICME_115_20010418_023000_22091212.fts,84
/data/LASCO_C2_FITS/ICME_115_20010418_023000_22091209.fts,84
/data/LASCO_C2_FITS/ICME_116_20010426_123000_22091767.fts,40
/data/LASCO_C2_FITS/ICME_116_20010426_123000_22091766.fts,40
/data/LASCO_C2_FITS/ICME_116_20010426_123000_22091765.fts,40
/data/LASCO_C2_FITS/ICME_116_20010426_123000_22091763.fts,40
/data/LASCO_C2_FITS/ICME_117_20010525_040600_22094286.fts,58
/data/LASCO_C2_FITS/ICME_117_20010525_040600_22094283.fts,58
/data/LASCO_C2_FITS/ICME_117_20010525_040600_22094281.fts,58
/data/LASCO_C2_FITS/ICME_117_20010525_040600_22094282.fts,58
/data/LASCO_C2_FITS/ICME_117_20010525_040600_22094285.fts,58
/data/LASCO_C2_FITS/ICME_117_20010525_040600_22094284.fts,58
/data/LASCO_C2_FITS/ICME_119_20010705_035400_22097378.fts,75
/data/LASCO_C2_FITS/ICME_119_20010705_035400_22097379.fts,75
/data/LASCO_C2_FITS/ICME_119_20010705_035400_22097376.fts,75
/data/LASCO_C2_FITS/ICME_119_20010705_035400_22097375.fts,75
/data/LASCO_C2_FITS/ICME_119_20010705_035400_22097374.fts,75
/data/LASCO_C2_FITS/ICME_119_20010705_035400_22097377.fts,75
/data/LASCO_C2_FITS/ICME_120_20010802_205300_22098959.fts,63
/data/LASCO_C2_FITS/ICME_120_20010802_205300_22098960.fts,63
/data/LASCO_C2_FITS/ICME_120_20010802_205300_22098956.fts,63
/data/LASCO_C2_FITS/ICME_120_20010802_205300_22098957.fts,63
/data/LASCO_C2_FITS/ICME_121_20010809_103000_22099414.fts,72
/data/LASCO_C2_FITS/ICME_121_20010809_103000_22099410.fts,72
/data/LASCO_C2_FITS/ICME_121_20010809_103000_22099411.fts,72
/data/LASCO_C2_FITS/ICME_121_20010809_103000_22099412.fts,72
/data/LASCO_C2_FITS/ICME_121_20010809_103000_22099413.fts,72
/data/LASCO_C2_FITS/ICME_121_20010809_103000_22099409.fts,72
/data/LASCO_C2_FITS/ICME_122_20010814_160100_22099732.fts,66
/data/LASCO_C2_FITS/ICME_122_20010814_160100_22099734.fts,66
/data/LASCO_C2_FITS/ICME_122_20010814_160100_22099735.fts,66
/data/LASCO_C2_FITS/ICME_122_20010814_160100_22099731.fts,66
/data/LASCO_C2_FITS/ICME_122_20010814_160100_22099733.fts,66
/data/LASCO_C2_FITS/ICME_123_20010825_165000_22100492.fts,50
/data/LASCO_C2_FITS/ICME_123_20010825_165000_22100490.fts,50
/data/LASCO_C2_FITS/ICME_123_20010825_165000_22100489.fts,50
/data/LASCO_C2_FITS/ICME_123_20010825_165000_22100491.fts,50
/data/LASCO_C2_FITS/ICME_123_20010825_165000_22100494.fts,50
/data/LASCO_C2_FITS/ICME_123_20010825_165000_22100493.fts,50
/data/LASCO_C2_FITS/ICME_124_20010911_145400_22102003.fts,58
/data/LASCO_C2_FITS/ICME_124_20010911_145400_22102002.fts,58
/data/LASCO_C2_FITS/ICME_124_20010911_145400_22101998.fts,58
/data/LASCO_C2_FITS/ICME_124_20010911_145400_22102000.fts,58
/data/LASCO_C2_FITS/ICME_124_20010911_145400_22101999.fts,58
/data/LASCO_C2_FITS/ICME_124_20010911_145400_22102001.fts,58
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102634.fts,72
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102633.fts,72
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102631.fts,72
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102630.fts,72
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102628.fts,72
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102635.fts,72
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102637.fts,72
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102636.fts,72
/data/LASCO_C2_FITS/ICME_125_20010920_193100_22102629.fts,72
/data/LASCO_C2_FITS/ICME_126_20010924_103100_22102879.fts,33
/data/LASCO_C2_FITS/ICME_126_20010924_103100_22102878.fts,33
/data/LASCO_C2_FITS/ICME_126_20010924_103100_22102877.fts,33
/data/LASCO_C2_FITS/ICME_126_20010924_103100_22102881.fts,33
/data/LASCO_C2_FITS/ICME_126_20010924_103100_22102882.fts,33
/data/LASCO_C2_FITS/ICME_126_20010924_103100_22102880.fts,33
/data/LASCO_C2_FITS/ICME_126_20010924_103100_22102876.fts,33
/data/LASCO_C2_FITS/ICME_127_20010927_080600_22103063.fts,48
/data/LASCO_C2_FITS/ICME_127_20010927_080600_22103062.fts,48
/data/LASCO_C2_FITS/ICME_127_20010927_080600_22103060.fts,48
/data/LASCO_C2_FITS/ICME_128_20010928_085400_22103130.fts,57
/data/LASCO_C2_FITS/ICME_128_20010928_085400_22103132.fts,57
/data/LASCO_C2_FITS/ICME_128_20010928_085400_22103131.fts,57
/data/LASCO_C2_FITS/ICME_128_20010928_085400_22103134.fts,57
/data/LASCO_C2_FITS/ICME_128_20010928_085400_22103129.fts,57
/data/LASCO_C2_FITS/ICME_128_20010928_085400_22103133.fts,57
/data/LASCO_C2_FITS/ICME_129_20010929_115400_22103209.fts,57
/data/LASCO_C2_FITS/ICME_129_20010929_115400_22103207.fts,57
/data/LASCO_C2_FITS/ICME_129_20010929_115400_22103208.fts,57
/data/LASCO_C2_FITS/ICME_129_20010929_115400_22103210.fts,57
/data/LASCO_C2_FITS/ICME_129_20010929_115400_22103211.fts,57
/data/LASCO_C2_FITS/ICME_130_20011009_113000_22103903.fts,52
/data/LASCO_C2_FITS/ICME_130_20011009_113000_22103902.fts,52
/data/LASCO_C2_FITS/ICME_130_20011009_113000_22103900.fts,52
/data/LASCO_C2_FITS/ICME_130_20011009_113000_22103899.fts,52
/data/LASCO_C2_FITS/ICME_131_20011019_165000_22104577.fts,47
/data/LASCO_C2_FITS/ICME_131_20011019_165000_22104580.fts,47
/data/LASCO_C2_FITS/ICME_131_20011019_165000_22104581.fts,47
/data/LASCO_C2_FITS/ICME_131_20011019_165000_22104579.fts,47
/data/LASCO_C2_FITS/ICME_131_20011019_165000_22104578.fts,47
/data/LASCO_C2_FITS/ICME_132_20011022_150600_22104788.fts,64
/data/LASCO_C2_FITS/ICME_132_20011022_150600_22104785.fts,64
/data/LASCO_C2_FITS/ICME_132_20011022_150600_22104789.fts,64
/data/LASCO_C2_FITS/ICME_132_20011022_150600_22104786.fts,64
/data/LASCO_C2_FITS/ICME_132_20011022_150600_22104790.fts,64
/data/LASCO_C2_FITS/ICME_132_20011022_150600_22104787.fts,64
/data/LASCO_C2_FITS/ICME_133_20011022_182600_22104796.fts,99
/data/LASCO_C2_FITS/ICME_133_20011022_182600_22104799.fts,99
/data/LASCO_C2_FITS/ICME_133_20011022_182600_22104798.fts,99
/data/LASCO_C2_FITS/ICME_133_20011022_182600_22104797.fts,99
/data/LASCO_C2_FITS/ICME_133_20011022_182600_22104795.fts,99
/data/LASCO_C2_FITS/ICME_134_20011025_152600_22104995.fts,59
/data/LASCO_C2_FITS/ICME_134_20011025_152600_22105000.fts,59
/data/LASCO_C2_FITS/ICME_134_20011025_152600_22104997.fts,59
/data/LASCO_C2_FITS/ICME_134_20011025_152600_22104999.fts,59
/data/LASCO_C2_FITS/ICME_134_20011025_152600_22104996.fts,59
/data/LASCO_C2_FITS/ICME_134_20011025_152600_22104998.fts,59
/data/LASCO_C2_FITS/ICME_135_20011028_002600_22105170.fts,84
/data/LASCO_C2_FITS/ICME_135_20011028_002600_22105167.fts,84
/data/LASCO_C2_FITS/ICME_135_20011028_002600_22105168.fts,84
/data/LASCO_C2_FITS/ICME_135_20011028_002600_22105169.fts,84
/data/LASCO_C2_FITS/ICME_135_20011028_002600_22105166.fts,84
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105876.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105869.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105871.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105873.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105872.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105868.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105877.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105878.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105875.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105874.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105879.fts,32
/data/LASCO_C2_FITS/ICME_136_20011104_163500_22105870.fts,32
/data/LASCO_C2_FITS/ICME_137_20011117_053000_22106595.fts,60
/data/LASCO_C2_FITS/ICME_137_20011117_053000_22106596.fts,60
/data/LASCO_C2_FITS/ICME_137_20011117_053000_22106593.fts,60
/data/LASCO_C2_FITS/ICME_137_20011117_053000_22106597.fts,60
/data/LASCO_C2_FITS/ICME_137_20011117_053000_22106594.fts,60
/data/LASCO_C2_FITS/ICME_138_20011122_233000_22106994.fts,30
/data/LASCO_C2_FITS/ICME_138_20011122_233000_22106993.fts,30
/data/LASCO_C2_FITS/ICME_139_20011226_053000_22109259.fts,71
/data/LASCO_C2_FITS/ICME_139_20011226_053000_22109261.fts,71
/data/LASCO_C2_FITS/ICME_139_20011226_053000_22109262.fts,71
/data/LASCO_C2_FITS/ICME_139_20011226_053000_22109263.fts,71
/data/LASCO_C2_FITS/ICME_139_20011226_053000_22109260.fts,71
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112389.fts,77
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112394.fts,77
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112393.fts,77
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112392.fts,77
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112388.fts,77
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112395.fts,77
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112390.fts,77
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112391.fts,77
/data/LASCO_C2_FITS/ICME_142_20020213_203000_22112387.fts,77
/data/LASCO_C2_FITS/ICME_143_20020216_063000_22112552.fts,43
/data/LASCO_C2_FITS/ICME_143_20020216_063000_22112551.fts,43
/data/LASCO_C2_FITS/ICME_143_20020216_063000_22112550.fts,43
/data/LASCO_C2_FITS/ICME_143_20020216_063000_22112554.fts,43
/data/LASCO_C2_FITS/ICME_144_20020315_230600_22114460.fts,61
/data/LASCO_C2_FITS/ICME_144_20020315_230600_22114458.fts,61
/data/LASCO_C2_FITS/ICME_144_20020315_230600_22114459.fts,61
/data/LASCO_C2_FITS/ICME_145_20020318_025400_22114609.fts,58
/data/LASCO_C2_FITS/ICME_145_20020318_025400_22114606.fts,58
/data/LASCO_C2_FITS/ICME_145_20020318_025400_22114605.fts,58
/data/LASCO_C2_FITS/ICME_145_20020318_025400_22114607.fts,58
/data/LASCO_C2_FITS/ICME_145_20020318_025400_22114608.fts,58
/data/LASCO_C2_FITS/ICME_145_20020318_025400_22114610.fts,58
/data/LASCO_C2_FITS/ICME_146_20020320_175400_22114785.fts,65
/data/LASCO_C2_FITS/ICME_146_20020320_175400_22114788.fts,65
/data/LASCO_C2_FITS/ICME_146_20020320_175400_22114789.fts,65
/data/LASCO_C2_FITS/ICME_146_20020320_175400_22114786.fts,65
/data/LASCO_C2_FITS/ICME_147_20020320_235400_22114804.fts,97
/data/LASCO_C2_FITS/ICME_148_20020415_035000_22116928.fts,54
/data/LASCO_C2_FITS/ICME_148_20020415_035000_22116929.fts,54
/data/LASCO_C2_FITS/ICME_148_20020415_035000_22116930.fts,54
/data/LASCO_C2_FITS/ICME_148_20020415_035000_22116931.fts,54
/data/LASCO_C2_FITS/ICME_148_20020415_035000_22116933.fts,54
/data/LASCO_C2_FITS/ICME_148_20020415_035000_22116932.fts,54
/data/LASCO_C2_FITS/ICME_149_20020417_082600_22117076.fts,47
/data/LASCO_C2_FITS/ICME_149_20020417_082600_22117078.fts,47
/data/LASCO_C2_FITS/ICME_149_20020417_082600_22117075.fts,47
/data/LASCO_C2_FITS/ICME_149_20020417_082600_22117073.fts,47
/data/LASCO_C2_FITS/ICME_149_20020417_082600_22117077.fts,47
/data/LASCO_C2_FITS/ICME_149_20020417_082600_22117074.fts,47
/data/LASCO_C2_FITS/ICME_150_20020421_012700_22117326.fts,50
/data/LASCO_C2_FITS/ICME_150_20020421_012700_22117329.fts,50
/data/LASCO_C2_FITS/ICME_150_20020421_012700_22117327.fts,50
/data/LASCO_C2_FITS/ICME_150_20020421_012700_22117328.fts,50
/data/LASCO_C2_FITS/ICME_150_20020421_012700_22117335.fts,50
/data/LASCO_C2_FITS/ICME_151_20020507_040600_22118418.fts,78
/data/LASCO_C2_FITS/ICME_151_20020507_040600_22118420.fts,78
/data/LASCO_C2_FITS/ICME_151_20020507_040600_22118423.fts,78
/data/LASCO_C2_FITS/ICME_151_20020507_040600_22118422.fts,78
/data/LASCO_C2_FITS/ICME_151_20020507_040600_22118419.fts,78
/data/LASCO_C2_FITS/ICME_151_20020507_040600_22118421.fts,78
/data/LASCO_C2_FITS/ICME_152_20020508_135000_22118519.fts,67
/data/LASCO_C2_FITS/ICME_152_20020508_135000_22118520.fts,67
/data/LASCO_C2_FITS/ICME_152_20020508_135000_22118515.fts,67
/data/LASCO_C2_FITS/ICME_152_20020508_135000_22118517.fts,67
/data/LASCO_C2_FITS/ICME_152_20020508_135000_22118518.fts,67
/data/LASCO_C2_FITS/ICME_152_20020508_135000_22118516.fts,67
/data/LASCO_C2_FITS/ICME_153_20020516_005000_22119059.fts,82
/data/LASCO_C2_FITS/ICME_153_20020516_005000_22119061.fts,82
/data/LASCO_C2_FITS/ICME_153_20020516_005000_22119063.fts,82
/data/LASCO_C2_FITS/ICME_153_20020516_005000_22119062.fts,82
/data/LASCO_C2_FITS/ICME_153_20020516_005000_22119060.fts,82
/data/LASCO_C2_FITS/ICME_154_20020522_035000_22119491.fts,30
/data/LASCO_C2_FITS/ICME_154_20020522_035000_22119489.fts,30
/data/LASCO_C2_FITS/ICME_154_20020522_035000_22119490.fts,30
/data/LASCO_C2_FITS/ICME_154_20020522_035000_22119493.fts,30
/data/LASCO_C2_FITS/ICME_154_20020522_035000_22119494.fts,30
/data/LASCO_C2_FITS/ICME_154_20020522_035000_22119492.fts,30
/data/LASCO_C2_FITS/ICME_155_20020527_132700_22119873.fts,60
/data/LASCO_C2_FITS/ICME_155_20020527_132700_22119872.fts,60
/data/LASCO_C2_FITS/ICME_155_20020527_132700_22119874.fts,60
/data/LASCO_C2_FITS/ICME_155_20020527_132700_22119870.fts,60
/data/LASCO_C2_FITS/ICME_155_20020527_132700_22119871.fts,60
/data/LASCO_C2_FITS/ICME_155_20020527_132700_22119869.fts,60
/data/LASCO_C2_FITS/ICME_155_20020527_132700_22119868.fts,60
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123883.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123889.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123878.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123887.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123885.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123882.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123881.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123884.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123886.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123879.fts,42
/data/LASCO_C2_FITS/ICME_156_20020715_203000_22123880.fts,42
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124839.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124835.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124838.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124844.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124841.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124840.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124836.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124837.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124842.fts,60
/data/LASCO_C2_FITS/ICME_158_20020723_004200_22124834.fts,60
/data/LASCO_C2_FITS/ICME_159_20020726_220600_22125363.fts,62
/data/LASCO_C2_FITS/ICME_159_20020726_220600_22125364.fts,62
/data/LASCO_C2_FITS/ICME_159_20020726_220600_22125362.fts,62
/data/LASCO_C2_FITS/ICME_159_20020726_220600_22125359.fts,62
/data/LASCO_C2_FITS/ICME_159_20020726_220600_22125360.fts,62
/data/LASCO_C2_FITS/ICME_159_20020726_220600_22125358.fts,62
/data/LASCO_C2_FITS/ICME_159_20020726_220600_22125365.fts,62
/data/LASCO_C2_FITS/ICME_159_20020726_220600_22125361.fts,62
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125709.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125707.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125702.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125710.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125708.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125713.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125712.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125703.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125704.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125705.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125711.fts,73
/data/LASCO_C2_FITS/ICME_160_20020729_120700_22125706.fts,73
/data/LASCO_C2_FITS/ICME_161_20020729_233000_22125765.fts,70
/data/LASCO_C2_FITS/ICME_161_20020729_233000_22125764.fts,70
/data/LASCO_C2_FITS/ICME_161_20020729_233000_22125767.fts,70
/data/LASCO_C2_FITS/ICME_162_20020816_123000_22127862.fts,53
/data/LASCO_C2_FITS/ICME_162_20020816_123000_22127859.fts,53
/data/LASCO_C2_FITS/ICME_162_20020816_123000_22127863.fts,53
/data/LASCO_C2_FITS/ICME_162_20020816_123000_22127861.fts,53
